ID,alpha,benign,bullying,conspiracy,ed_risk,extremist,gamergate,hate_speech,incel_misogyny,misinfo,pro_ana,recovery_ed,trad,Usage
8045,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8046,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8047,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8048,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8049,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8050,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8051,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8052,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8053,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8054,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8055,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8056,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8057,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8058,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8059,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8060,0,0,0,0,0,0,0,0,0,1,0,0,0,Public
8061,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8062,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
8063,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8064,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8065,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8066,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8067,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8068,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
8069,1,0,0,0,0,0,0,0,0,0,0,0,0,Public
8070,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8071,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8072,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8073,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8074,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8075,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8076,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8077,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8078,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8079,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8080,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8081,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8082,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8083,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8084,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8085,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8086,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8087,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
8088,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8089,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8090,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8091,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8092,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8093,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8094,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8095,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8096,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8097,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8098,0,0,0,1,0,0,0,0,0,0,0,0,0,Public
8099,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8100,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8101,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8102,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8103,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
8104,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8105,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8106,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8107,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8108,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8109,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8110,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8111,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
8112,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8113,0,0,0,0,0,0,0,0,0,0,0,1,0,Public
8114,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8115,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8116,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8117,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8118,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8119,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8120,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8121,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8122,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8123,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8124,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8125,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8126,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8127,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8128,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8129,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8130,0,0,0,0,0,0,0,0,0,0,0,1,0,Public
8131,0,0,0,0,0,1,0,0,0,0,0,0,0,Public
8132,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8133,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
8134,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8135,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8136,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8137,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8138,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8139,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8140,0,0,1,0,0,0,0,0,0,0,0,0,0,Public
8141,0,0,0,0,0,0,0,1,0,0,0,0,0,Public
8142,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8143,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8144,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8145,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8146,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8147,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8148,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8149,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8150,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8151,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8152,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8153,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8154,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8155,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8156,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8157,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8158,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8159,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8160,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8161,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8162,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8163,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8164,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8165,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8166,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8167,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8168,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
8169,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8170,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8171,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8172,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8173,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8174,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8175,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8176,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8177,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8178,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8179,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8180,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8181,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8182,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8183,0,0,0,0,0,0,0,0,0,0,0,1,0,Public
8184,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8185,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8186,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8187,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8188,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8189,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8190,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8191,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8192,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8193,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8194,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8195,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
8196,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8197,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8198,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8199,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8200,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8201,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
8202,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8203,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8204,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8205,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8206,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8207,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8208,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8209,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8210,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8211,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8212,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8213,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8214,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8215,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8216,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8217,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8218,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8219,0,0,0,0,0,0,0,0,0,0,0,1,0,Public
8220,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8221,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8222,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8223,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8224,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8225,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8226,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8227,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8228,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8229,0,1,0,0,0,0,0,0,0,0,0,0,0,Public
8230,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8231,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8232,0,0,0,0,0,0,0,1,0,0,0,0,0,Public
8233,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8234,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8235,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
8236,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8237,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8238,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8239,0,0,0,0,0,0,0,0,0,1,0,0,0,Public
8240,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8241,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
8242,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8243,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8244,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8245,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8246,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8247,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8248,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8249,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8250,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8251,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8252,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8253,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8254,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8255,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8256,0,0,0,0,0,0,0,0,0,0,1,0,0,Public
8257,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8258,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8259,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8260,0,0,0,0,0,0,0,1,0,0,0,0,0,Public
8261,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8262,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8263,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8264,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8265,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8266,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8267,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8268,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8269,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8270,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8271,0,0,0,0,0,1,0,0,0,0,0,0,0,Public
8272,0,0,0,0,1,0,0,0,0,0,0,0,0,Public
8273,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8274,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8275,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
8276,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8277,1,0,0,0,0,0,0,0,0,0,0,0,0,Public
8278,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8279,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8280,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8281,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8282,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8283,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8284,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8285,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8286,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8287,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8288,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8289,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8290,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8291,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8292,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8293,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8294,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8295,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8296,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8297,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8298,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8299,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8300,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
8301,0,0,0,0,0,0,0,0,0,0,0,0,1,Public
8302,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8303,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8304,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8305,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8306,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8307,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8308,0,0,0,0,0,1,0,0,0,0,0,0,0,Public
8309,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8310,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8311,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8312,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8313,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8314,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8315,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8316,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8317,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8318,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
8319,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8320,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8321,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8322,1,0,0,0,0,0,0,0,0,0,0,0,0,Public
8323,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8324,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8325,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8326,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8327,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8328,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8329,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8330,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8331,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8332,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8333,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8334,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
8335,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8336,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8337,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8338,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8339,0,0,0,0,0,0,0,0,0,0,1,0,0,Public
8340,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8341,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8342,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8343,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
8344,0,0,0,0,0,0,0,0,0,0,1,0,0,Public
8345,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8346,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8347,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8348,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
8349,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8350,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8351,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8352,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
8353,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8354,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8355,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8356,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8357,0,0,0,0,0,0,0,1,0,0,0,0,0,Public
8358,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8359,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
8360,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
8361,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8362,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8363,0,0,0,0,0,0,0,0,0,0,1,0,0,Public
8364,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8365,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8366,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8367,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8368,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8369,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8370,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
8371,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8372,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8373,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8374,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8375,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8376,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8377,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8378,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8379,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8380,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8381,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8382,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8383,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8384,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8385,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8386,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8387,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8388,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8389,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8390,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8391,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8392,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8393,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8394,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8395,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8396,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8397,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
8398,0,0,0,0,0,0,0,1,0,0,0,0,0,Public
8399,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8400,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8401,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8402,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8403,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8404,0,0,0,0,0,0,0,0,1,0,0,0,0,Public
8405,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8406,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8407,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8408,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8409,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8410,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8411,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8412,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8413,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8414,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8415,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8416,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8417,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8418,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8419,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8420,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8421,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8422,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8423,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8424,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8425,1,0,0,0,0,0,0,0,0,0,0,0,0,Public
8426,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
8427,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8428,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8429,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8430,0,0,0,0,0,0,0,0,0,0,0,0,1,Public
8431,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8432,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8433,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8434,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8435,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
8436,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8437,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8438,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8439,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8440,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
8441,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8442,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8443,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8444,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8445,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8446,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8447,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8448,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8449,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8450,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
8451,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8452,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8453,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8454,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8455,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8456,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
8457,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
8458,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8459,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8460,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8461,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8462,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
8463,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8464,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
8465,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
8466,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
8467,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8468,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8469,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8470,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8471,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8472,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
8473,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8474,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
8475,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
8476,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
8477,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
8478,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
8479,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
